fetched_at_utc,pmcid,version,pmid,title,license_code,is_manuscript,is_openaccess,journal,local_dir,objects
2026-09-15T08:21:45Z,PMC5959434,1,29742701,Early tumor shrinkage served as a prognostic factor for patients with stage III non-small cell lung cancer treated with concurrent chemoradiotherapy,CC BY-ND,False,True,Medicine (Baltimore). 2018 May 11;97(19):e0632. doi: 10.1097/MD.0000000000010632,D:\medical_rag\data\pmc_oa\PMC5959434.1,txt(27283B);json(1382B)
2026-09-15T08:21:45Z,PMC3413657,1,22880133,Mood Disorders and Risk of Lung Cancer in the EAGLE Case-Control Study and in the U.S. Veterans Affairs Inpatient Cohort,CC0,False,True,PLoS One. 2012 Aug 7;7(8):e42945. doi: 10.1371/journal.pone.0042945,D:\medical_rag\data\pmc_oa\PMC3413657.1,txt(57971B);json(2241B)
2026-09-15T08:21:46Z,PMC11018926,1,38628667,Uniportal video-assisted thoracoscopic segmentectomy for fetal adenocarcinoma lung cancer with severe pulmonary emphysema: a case report,CC BY,False,True,Front Oncol. 2024 Apr 2;14:1281211. doi: 10.3389/fonc.2024.1281211,D:\medical_rag\data\pmc_oa\PMC11018926.1,txt(18387B);json(1163B)
2026-09-15T08:21:47Z,PMC5728943,1,29245328,Endobronchial hamartoma mimicking malignant lung tumor contralateral endobronchial metastasis: A case report,CC BY-ND,False,True,Medicine (Baltimore). 2017 Dec 8;96(49):e9085. doi: 10.1097/MD.0000000000009085,D:\medical_rag\data\pmc_oa\PMC5728943.1,txt(12069B);json(1341B)
2026-09-15T08:21:48Z,PMC5895397,1,29595658,High scavenger receptor class B type I expression is related to tumor aggressiveness and poor prognosis in lung adenocarcinoma: A STROBE compliant article,CC BY-ND,False,True,Medicine (Baltimore). 2018 Mar 30;97(13):e0203. doi: 10.1097/MD.0000000000010203,D:\medical_rag\data\pmc_oa\PMC5895397.1,txt(30560B);json(1694B)
2026-09-15T08:21:48Z,PMC5815687,1,29390275,Synchronous diffuse large B-cell lymphoma of the stomach and small cell lung carcinoma: A case report,CC BY,False,True,Medicine (Baltimore). 2017 Dec 15;96(50):e8873. doi: 10.1097/MD.0000000000008873,D:\medical_rag\data\pmc_oa\PMC5815687.1,txt(12546B);json(1230B)
2026-09-15T08:21:50Z,PMC13494960,1,42452866,Current Status of Multidisciplinary Team Consultation for Lung Cancer and Prospects under the Empowerment of Medical Large Models,CC BY,False,True,Zhongguo Fei Ai Za Zhi. 2026 May 20;29(5):376–81. [Article in Chinese] doi: 10.3779/j.issn.1009-3419.2026.106.12,D:\medical_rag\data\pmc_oa\PMC13494960.1,txt(33637B);json(876B)
2026-09-15T08:21:50Z,PMC4616658,1,26356712,Metachronous Primary Adenocarcinoma of Lung During Adjuvant Imatinib Mesylate Therapy for Gastrointestinal Stromal Tumor of Stomach: A Case Report,CC BY-ND,False,True,Medicine (Baltimore). 2015 Sep 11;94(36):e1484. doi: 10.1097/MD.0000000000001484,D:\medical_rag\data\pmc_oa\PMC4616658.1,txt(24712B);json(1278B)
2026-09-15T08:21:51Z,PMC5571705,1,28816968,Two-portal versus three-port video-assist thoracoscopic surgery for early stage nonsmall cell lung cancer: A retrospective study,CC BY-ND,False,True,Medicine (Baltimore). 2017 Aug 18;96(33):e7796. doi: 10.1097/MD.0000000000007796,D:\medical_rag\data\pmc_oa\PMC5571705.1,txt(18274B);json(1158B)
2026-09-15T08:21:51Z,PMC1247618,1,15531439,Lung Cancer in Railroad Workers Exposed to Diesel Exhaust,CC0,False,True,Environ Health Perspect. 2004 Aug 5;112(15):1539–43. doi: 10.1289/ehp.7195,D:\medical_rag\data\pmc_oa\PMC1247618.1,txt(44940B);json(737B)
2026-09-15T08:21:52Z,PMC11093495,1,38445491,A commentary on ‘Organ preservation strategies after neoadjuvant chemoimmunotherapy in resectable non-small cell lung cancer: a multicenter retrospective cohort study’,CC BY-SA,False,True,Int J Surg. 2024 Mar 4;110(5):3132–3. doi: 10.1097/JS9.0000000000001229,D:\medical_rag\data\pmc_oa\PMC11093495.1,txt(8041B);json(872B)
2026-09-15T08:21:53Z,PMC10795236,1,37740634,A rare case: Endobronchial solitary mixed papilloma,CC BY,False,True,Tuberk Toraks. 2023 Sep 22;71(3):20239712. doi: 10.5578/tt.20239712,D:\medical_rag\data\pmc_oa\PMC10795236.1,txt(12836B);json(1436B)
2026-09-15T08:21:54Z,PMC5089099,1,27787370,Effects of flavopiridol on critical regulation pathways of CD133high/CD44high lung cancer stem cells,CC BY-ND,False,True,Medicine (Baltimore). 2016 Oct 28;95(43):e5150. doi: 10.1097/MD.0000000000005150,D:\medical_rag\data\pmc_oa\PMC5089099.1,txt(41595B);json(1640B)
2026-09-15T08:21:54Z,PMC2753644,1,19812684,Chronic Obstructive Pulmonary Disease and Altered Risk of Lung Cancer in a Population-Based Case-Control Study,CC0,False,True,PLoS One. 2009 Oct 8;4(10):e7380. doi: 10.1371/journal.pone.0007380,D:\medical_rag\data\pmc_oa\PMC2753644.1,txt(44315B);json(1322B)
2026-09-15T08:21:55Z,PMC5779336,1,24402465,"Lung Cancer Incidence Trends Among Men and Women — United States, 2005–2009",CC0,False,True,MMWR Morb Mortal Wkly Rep. 2014 Jan 10;63(1):1–5.,D:\medical_rag\data\pmc_oa\PMC5779336.1,txt(21752B);json(833B)
2026-09-15T08:21:56Z,PMC3207949,1,21985459,Mucoepidermoid carcinoma of the lung: a case report,CC BY,False,True,J Cardiothorac Surg. 2011 Oct 11;6:132. doi: 10.1186/1749-8090-6-132,D:\medical_rag\data\pmc_oa\PMC3207949.1,txt(10610B);json(1261B)
2026-09-15T08:21:57Z,PMC13037665,1,41924208,Computed Tomography-Guided Percutaneous Core Needle Biopsy of Lung Lesions: Factors influencing diagnostic yield and complications,CC BY-ND,False,True,Sultan Qaboos Univ Med J. 2026 Mar 13;26(1):241–50. doi: 10.18295/2075-0528.2980,D:\medical_rag\data\pmc_oa\PMC13037665.1,txt(38634B);json(1085B)
2026-09-15T08:21:58Z,PMC5313025,1,28178168,"Rapid intracranial response to osimertinib, without radiotherapy, in nonsmall cell lung cancer patients harboring the EGFR T790M mutation: Two Case Reports",CC BY-SA,False,True,Medicine (Baltimore). 2017 Feb 10;96(6):e6087. doi: 10.1097/MD.0000000000006087,D:\medical_rag\data\pmc_oa\PMC5313025.1,txt(25272B);json(1286B)
2026-09-15T08:21:58Z,PMC6516640,1,31086395,“I can’t get it into my head that I have cancer…”—A qualitative interview study on needs of patients with lung cancer,CC BY,False,True,PLoS One. 2019 May 14;14(5):e0216778. doi: 10.1371/journal.pone.0216778,D:\medical_rag\data\pmc_oa\PMC6516640.1,txt(57484B);json(1244B)
2026-09-15T08:21:59Z,PMC13253839,1,42000796,Exploring the characteristics of gut microbiome changes in lung cancer patients and healthy controls,CC BY,False,True,Sci Rep. 2026 Apr 18;16:18051. doi: 10.1038/s41598-026-48560-w,D:\medical_rag\data\pmc_oa\PMC13253839.1,txt(63566B);json(1588B)
2026-09-15T08:22:00Z,PMC3608613,1,23555636,Longer Telomere Length in Peripheral White Blood Cells Is Associated with Risk of Lung Cancer and the rs2736100 (CLPTM1L-TERT) Polymorphism in a Prospective Cohort Study among Women in China,CC0,False,True,PLoS One. 2013 Mar 26;8(3):e59230. doi: 10.1371/journal.pone.0059230,D:\medical_rag\data\pmc_oa\PMC3608613.1,txt(37173B);json(1201B)
2026-09-15T08:22:01Z,PMC8288490,1,34305242,Knockdown of Myeloid Cell Leukemia-1 by MicroRNA-101 Increases Sensitivity of A549 Lung Cancer Cells to Etoposide,CC BY-ND,False,True,Iran J Med Sci. 2021 Jul;46(4):298–307. doi: 10.30476/ijms.2020.83173.1203,D:\medical_rag\data\pmc_oa\PMC8288490.1,txt(38762B);json(1235B)
2026-09-15T08:22:01Z,PMC6586400,1,31220129,Are associations between psychosocial stressors and incident lung cancer attributable to smoking?,CC0,False,True,PLoS One. 2019 Jun 20;14(6):e0218439. doi: 10.1371/journal.pone.0218439,D:\medical_rag\data\pmc_oa\PMC6586400.1,txt(44830B);json(1417B)
2026-09-15T08:22:02Z,PMC3809380,1,24199196,Higher Incidence of Lung Adenocarcinomas Induced by DMBA in Connexin 43 Heterozygous Knockout Mice,CC BY,False,True,Biomed Res Int. 2013 Oct 3;2013:618475. doi: 10.1155/2013/618475,D:\medical_rag\data\pmc_oa\PMC3809380.1,txt(24491B);json(1001B)
2026-09-15T08:22:03Z,PMC10606350,1,37894716,The Clinical and Molecular Profile of Lung Cancer Patients Harboring the TP53 R337H Germline Variant in a Brazilian Cancer Center: The Possible Mechanism of Carcinogenesis,CC BY,False,True,Int J Mol Sci. 2023 Oct 10;24(20):15035. doi: 10.3390/ijms242015035,D:\medical_rag\data\pmc_oa\PMC10606350.1,txt(34859B);json(1498B)
2026-09-15T08:22:04Z,PMC8954358,1,35328047,UGT1A1 Gene Polymorphism Contributes as a Risk Factor for Lung Cancer: A Pilot Study with Patients from the Amazon,CC BY,False,True,Genes (Basel). 2022 Mar 11;13(3):493. doi: 10.3390/genes13030493,D:\medical_rag\data\pmc_oa\PMC8954358.1,txt(39172B);json(789B)
2026-09-15T08:22:05Z,PMC5464539,1,28594918,"Obesity, metabolic factors and risk of different histological types of lung cancer: A Mendelian randomization study",CC0,False,True,PLoS One. 2017 Jun 8;12(6):e0177875. doi: 10.1371/journal.pone.0177875,D:\medical_rag\data\pmc_oa\PMC5464539.1,txt(53766B);json(3855B)
2026-09-15T08:22:05Z,PMC3226486,1,22067552,"A Case–Referent Study of Lung Cancer and Incense Smoke, Smoking, and Residential Radon in Chinese Men",CC0,False,True,Environ Health Perspect. 2011 Nov 1;119(11):1641–6. doi: 10.1289/ehp.1002790,D:\medical_rag\data\pmc_oa\PMC3226486.1,txt(44822B);json(912B)
2026-09-15T08:22:06Z,PMC11063022,1,38693435,Expression patterns of novel immunotherapy targets in intermediate- and high-grade lung neuroendocrine neoplasms,CC BY,False,True,Cancer Immunol Immunother. 2024 May 2;73(6):114. doi: 10.1007/s00262-024-03704-7,D:\medical_rag\data\pmc_oa\PMC11063022.1,txt(64114B);json(2362B)
2026-09-15T08:22:07Z,PMC3114823,1,21227886,Lung Cancer Incidence and Long-Term Exposure to Air Pollution from Traffic,CC0,False,True,Environ Health Perspect. 2011 Jan 12;119(6):860–5. doi: 10.1289/ehp.1002353,D:\medical_rag\data\pmc_oa\PMC3114823.1,txt(51553B);json(758B)
2026-09-15T08:22:08Z,PMC3283716,1,22363766,A Novel Classification of Lung Cancer into Molecular Subtypes,CC0,False,True,PLoS One. 2012 Feb 21;7(2):e31906. doi: 10.1371/journal.pone.0031906,D:\medical_rag\data\pmc_oa\PMC3283716.1,txt(74110B);json(1072B)
2026-09-15T08:22:08Z,PMC6888331,1,31739404,Risk of Cancer for Workers Exposed to Antimony Compounds: A Systematic Review,CC BY,False,True,Int J Environ Res Public Health. 2019 Nov 14;16(22):4474. doi: 10.3390/ijerph16224474,D:\medical_rag\data\pmc_oa\PMC6888331.1,txt(85916B);json(902B)
2026-09-15T08:22:10Z,PMC3821857,1,24255704,DOK2 Inhibits EGFR-Mutated Lung Adenocarcinoma,CC0,False,True,PLoS One. 2013 Nov 8;8(11):e79526. doi: 10.1371/journal.pone.0079526,D:\medical_rag\data\pmc_oa\PMC3821857.1,txt(44218B);json(1562B)
2026-09-15T08:22:10Z,PMC5690724,1,29137031,Subcellular localization of β-arrestin1 and its prognostic value in lung adenocarcinoma,CC BY-ND,False,True,Medicine (Baltimore). 2017 Nov 10;96(45):e8450. doi: 10.1097/MD.0000000000008450,D:\medical_rag\data\pmc_oa\PMC5690724.1,txt(34809B);json(1424B)
2026-09-15T08:22:10Z,PMC3226505,1,21768054,Lung Cancer and Cardiovascular Disease Mortality Associated with Ambient Air Pollution and Cigarette Smoke: Shape of the Exposure–Response Relationships,CC0,False,True,Environ Health Perspect. 2011 Jul 19;119(11):1616–21. doi: 10.1289/ehp.1103639,D:\medical_rag\data\pmc_oa\PMC3226505.1,txt(52643B);json(965B)
2026-09-15T08:22:11Z,PMC3210140,1,21993136,The effect of breast cancer awareness month on internet search activity - a comparison with awareness campaigns for lung and prostate cancer,CC BY,False,True,BMC Cancer. 2011 Oct 12;11:442. doi: 10.1186/1471-2407-11-442,D:\medical_rag\data\pmc_oa\PMC3210140.1,txt(36171B);json(1349B)
2026-09-15T08:22:13Z,PMC7952797,1,33508893,Preoperative predictors of restoration in quality of life after surgery for lung cancer,CC BY-ND,False,True,Thorac Cancer. 2021 Jan 28;12(6):835–44. doi: 10.1111/1759-7714.13819,D:\medical_rag\data\pmc_oa\PMC7952797.1,txt(45466B);json(1492B)
2026-09-15T08:22:13Z,PMC7835148,1,32869113,Risk factors for pancreas and lung neuroendocrine neoplasms: a case–control study,CC BY,False,True,Endocrine. 2020 Aug 31;71(1):233–41. doi: 10.1007/s12020-020-02464-5,D:\medical_rag\data\pmc_oa\PMC7835148.1,txt(37585B);json(1122B)
2026-09-15T08:22:14Z,PMC3286451,1,22384154,Helicobacter pylori Seropositivity and Risk of Lung Cancer,CC0,False,True,PLoS One. 2012 Feb 24;7(2):e32106. doi: 10.1371/journal.pone.0032106,D:\medical_rag\data\pmc_oa\PMC3286451.1,txt(39839B);json(1170B)
2026-09-15T08:22:14Z,PMC11392073,1,38781043,Prediction of the pathological subtypes by intraoperative frozen section for patients with cT1N0M0 invasive lung adenocarcinoma (ECTOP-1015): a prospective multicenter study,CC BY-SA,False,True,Int J Surg. 2024 May 23;110(9):5444–51. doi: 10.1097/JS9.0000000000001667,D:\medical_rag\data\pmc_oa\PMC11392073.1,txt(45111B);json(1311B)
2026-09-15T08:22:16Z,PMC3912196,1,24498409,Autoantibody Profiling for Lung Cancer Screening Longitudinal Retrospective Analysis of CT Screening Cohorts,CC0,False,True,PLoS One. 2014 Feb 3;9(2):e87947. doi: 10.1371/journal.pone.0087947,D:\medical_rag\data\pmc_oa\PMC3912196.1,txt(27584B);json(1017B)
2026-09-15T08:22:16Z,PMC2966442,1,21048943,Cigarette Smoke Induces C/EBP-β-Mediated Activation of miR-31 in Normal Human Respiratory Epithelia and Lung Cancer Cells,CC0,False,True,PLoS One. 2010 Oct 29;5(10):e13764. doi: 10.1371/journal.pone.0013764,D:\medical_rag\data\pmc_oa\PMC2966442.1,txt(57673B);json(1740B)
2026-09-15T08:22:16Z,PMC9423753,1,36072072,The Diagnostic Dilemma of Ruptured Liver Metastasis in a Patient with Lung Cancer: A case report,CC BY-ND,False,True,Sultan Qaboos Univ Med J. 2022 Aug 25;22(3):421–5. doi: 10.18295/squmj.6.2021.091,D:\medical_rag\data\pmc_oa\PMC9423753.1,txt(22407B);json(1130B)
2026-09-15T08:22:17Z,PMC2914741,1,20689807,Genetic Variation and Antioxidant Response Gene Expression in the Bronchial Airway Epithelium of Smokers at Risk for Lung Cancer,CC0,False,True,PLoS One. 2010 Aug 3;5(8):e11934. doi: 10.1371/journal.pone.0011934,D:\medical_rag\data\pmc_oa\PMC2914741.1,txt(59963B);json(1744B)
2026-09-15T08:22:19Z,PMC11698444,1,39752448,Disparities in time to treatment initiation of invasive lung cancer among Black and White patients in Tennessee,CC0,False,True,PLoS One. 2025 Jan 3;20(1):e0311186. doi: 10.1371/journal.pone.0311186,D:\medical_rag\data\pmc_oa\PMC11698444.1,txt(60575B);json(1852B)
2026-09-15T08:22:19Z,PMC8795812,1,35165515,"The Spectrum of Malignant Neoplasms among Liver Transplant Recipients: Sociodemographic Factors, Mortality, and Hospital Burden",CC BY,False,True,Int J Med Sci. 2022 Jan 9;19(2):299–309. doi: 10.7150/ijms.66533,D:\medical_rag\data\pmc_oa\PMC8795812.1,txt(46428B);json(1425B)
2026-09-15T08:22:19Z,PMC13189452,1,42170304,Bioinformatics Combined With Biological Experiments to Explore the Promotion of Lung Metastasis by CCL18 in the Immune Microenvironment of Colorectal Cancer,CC BY,False,True,Hum Mutat. 2026 May 20;2026:1943814. doi: 10.1155/humu/1943814,D:\medical_rag\data\pmc_oa\PMC13189452.1,txt(57544B);json(1929B)
2026-09-15T08:22:20Z,PMC3679066,1,23776618,"TUSC1, a Putative Tumor Suppressor Gene, Reduces Tumor Cell Growth In Vitro and Tumor Growth In Vivo",CC0,False,True,PLoS One. 2013 Jun 11;8(6):e66114. doi: 10.1371/journal.pone.0066114,D:\medical_rag\data\pmc_oa\PMC3679066.1,txt(39772B);json(1212B)
2026-09-15T08:22:22Z,PMC5427558,1,28494807,Concordant clear cell “mesonephric” carcinoma of the bladder and lung adenocarcinoma with clear cell features – multiple primaries versus metastatic neoplasms: a case report,CC BY,False,True,J Med Case Rep. 2017 May 12;11:133. doi: 10.1186/s13256-017-1295-2,D:\medical_rag\data\pmc_oa\PMC5427558.1,txt(26125B);json(1102B)
2026-09-15T08:22:22Z,PMC4154221,1,24911630,Outdoor Particulate Matter Exposure and Lung Cancer: A Systematic Review and Meta-Analysis,CC0,False,True,Environ Health Perspect. 2014 Jun 6;122(9):906–11. doi: 10.1289/ehp/1408092,D:\medical_rag\data\pmc_oa\PMC4154221.1,txt(45830B);json(998B)
2026-09-15T08:22:23Z,PMC7966641,1,33474631,Morphologic and molecular classification of lung neuroendocrine neoplasms,CC BY,False,True,Virchows Arch. 2021 Jan 21;478(1):5–19. doi: 10.1007/s00428-020-03015-z,D:\medical_rag\data\pmc_oa\PMC7966641.1,txt(74503B);json(1214B)
2026-09-15T08:22:24Z,PMC6337639,1,30597969,Lung Macrophages: Multifunctional Regulator Cells for Metastatic Cells,CC BY,False,True,Int J Mol Sci. 2018 Dec 29;20(1):116. doi: 10.3390/ijms20010116,D:\medical_rag\data\pmc_oa\PMC6337639.1,txt(57267B);json(1175B)
2026-09-15T08:22:25Z,PMC4829998,1,26372664,"Radon Exposure, IL-6 Promoter Variants, and Lung Squamous Cell Carcinoma in Former Uranium Miners",CC0,False,True,Environ Health Perspect. 2015 Sep 15;124(4):445–51. doi: 10.1289/ehp.1409437,D:\medical_rag\data\pmc_oa\PMC4829998.1,txt(53549B);json(1111B)
2026-09-15T08:22:25Z,PMC8646025,1,34881185,Managing Severe Dysgeusia and Dysosmia in Lung Cancer Patients: A Systematic Scoping Review,CC BY,False,True,Front Oncol. 2021 Nov 22;11:774081. doi: 10.3389/fonc.2021.774081,D:\medical_rag\data\pmc_oa\PMC8646025.1,txt(84396B);json(897B)
2026-09-15T08:22:26Z,PMC5369930,1,28296775,Giant hepatic metastasis in a patient with coin-like small cell lung carcinoma incidentally diagnosed at autopsy: A case report,CC BY-ND,False,True,Medicine (Baltimore). 2017 Mar 24;96(11):e6366. doi: 10.1097/MD.0000000000006366,D:\medical_rag\data\pmc_oa\PMC5369930.1,txt(13337B);json(1157B)
2026-09-15T08:22:26Z,PMC6076114,1,29979398,A case report of pediatric calciphylaxis–a rare and potentially fatal under diagnosed condition,CC BY-ND,False,True,Medicine (Baltimore). 2018 Jul 6;97(27):e11300. doi: 10.1097/MD.0000000000011300,D:\medical_rag\data\pmc_oa\PMC6076114.1,txt(23664B);json(1130B)
2026-09-15T08:22:28Z,PMC12539876,1,40658472,Management and optimization of chronic renal insufficiency in the setting of kidney cancer A Systematic Review,CC BY,False,True,Int Braz J Urol. 2025 Jun 15;51(5):e20250303. doi: 10.1590/S1677-5538.IBJU.2025.0303,D:\medical_rag\data\pmc_oa\PMC12539876.1,txt(35361B);json(968B)
2026-09-15T08:22:29Z,PMC4544563,1,25115875,Peri-operative kidney injury and long-term chronic kidney disease following orthotopic heart transplantation in children,CC BY,False,True,Pediatr Nephrol. 2014 Aug 14;30(6):905–18. doi: 10.1007/s00467-014-2878-4,D:\medical_rag\data\pmc_oa\PMC4544563.1,txt(72660B);json(1048B)
2026-09-15T08:22:29Z,PMC5657061,1,29070043,"The effect of renal denervation in an experimental model of chronic renal insufficiency, The REmnant kidney Denervation In Pigs study (REDIP study)",CC BY,False,True,J Transl Med. 2017 Oct 25;15:215. doi: 10.1186/s12967-017-1319-0,D:\medical_rag\data\pmc_oa\PMC5657061.1,txt(35031B);json(1395B)
2026-09-15T08:22:29Z,PMC6739800,1,31772554,Incidence of Acute Kidney Injury in Patients with Chronic Renal Insufficiency: Transcatheter versus Surgical Aortic Valve Replacement,CC BY,False,True,J Interv Cardiol. 2019 Apr 23;2019:9780415. doi: 10.1155/2019/9780415,D:\medical_rag\data\pmc_oa\PMC6739800.1,txt(31557B);json(940B)
2026-09-15T08:22:31Z,PMC5485944,1,28538699,Cholesterol Crystal Embolism and Chronic Kidney Disease,CC BY,False,True,Int J Mol Sci. 2017 May 24;18(6):1120. doi: 10.3390/ijms18061120,D:\medical_rag\data\pmc_oa\PMC5485944.1,txt(43566B);json(957B)
2026-09-15T08:22:32Z,PMC8283556,1,34264332,Analysis of Estimated and Measured Glomerular Filtration Rates and the CKD-EPI Equation Race Coefficient in the Chronic Renal Insufficiency Cohort Study,CC BY,False,True,JAMA Netw Open. 2021 Jul 15;4(7):e2117080. doi: 10.1001/jamanetworkopen.2021.17080,D:\medical_rag\data\pmc_oa\PMC8283556.1,txt(13815B);json(997B)
2026-09-15T08:22:32Z,PMC4016297,1,24148285,Predictors of high sensitivity cardiac troponin T in chronic kidney disease patients: a cross-sectional study in the chronic renal insufficiency cohort (CRIC),CC BY,False,True,BMC Nephrol. 2013 Oct 22;14:229. doi: 10.1186/1471-2369-14-229,D:\medical_rag\data\pmc_oa\PMC4016297.1,txt(40594B);json(1062B)
